EpiOrStroma,Mean.Layer.1,Mean.Layer.2,Mean.Layer.3,Standard.deviation.Layer.1,Standard.deviation.Layer.2,Standard.deviation.Layer.3,Skewness.Layer.1,Skewness.Layer.2,Skewness.Layer.3,Ratio.Layer.1,Ratio.Layer.2,Ratio.Layer.3,Min..pixel.value.Layer.1,Min..pixel.value.Layer.2,Min..pixel.value.Layer.3,Max..pixel.value.Layer.1,Max..pixel.value.Layer.2,Max..pixel.value.Layer.3,Mean.of.inner.border.Layer.1,Mean.of.inner.border.Layer.2,Mean.of.inner.border.Layer.3,Mean.of.outer.border.Layer.1,Mean.of.outer.border.Layer.2,Mean.of.outer.border.Layer.3,Border.Contrast.Layer.1,Border.Contrast.Layer.2,Border.Contrast.Layer.3,Contrast.to.neighbor.pixels.Layer.1..3.,Contrast.to.neighbor.pixels.Layer.2..3.,Contrast.to.neighbor.pixels.Layer.3..3.,Edge.Contrast.of.neighbor.pixels..Prototype..Layer.1..3.,Edge.Contrast.of.neighbor.pixels..Prototype..Layer.2..3.,Edge.Contrast.of.neighbor.pixels..Prototype..Layer.3..3.,StdDev..to.neighbor.pixels.Layer.1..3.,StdDev..to.neighbor.pixels.Layer.2..3.,StdDev..to.neighbor.pixels.Layer.3..3.,Circular.Mean.Layer.1..R1..User..3..R2..Same...R1...border.,Circular.Mean.Layer.2..R1..User..3..R2..Same...R1...border.,Circular.Mean.Layer.3..R1..User..3..R2..Same...R1...border.,Circular.StdDev.Layer.1..R1..User..3..R2..Same...R1...border.,Circular.StdDev.Layer.2..R1..User..3..R2..Same...R1...border.,Circular.StdDev.Layer.3..R1..User..3..R2..Same...R1...border.,Circular.StdDev.Mean.Layer.1..R1..User..3..R2..Same...R1...border.,Circular.StdDev.Mean.Layer.2..R1..User..3..R2..Same...R1...border.,Circular.StdDev.Mean.Layer.3..R1..User..3..R2..Same...R1...border.,Mean.Diff..to.neighbors.Layer.1..0.,Mean.Diff..to.neighbors.Layer.2..0.,Mean.Diff..to.neighbors.Layer.3..0.,Mean.Diff..to.neighbors..abs..Layer.1..0.,Mean.Diff..to.neighbors..abs..Layer.2..0.,Mean.Diff..to.neighbors..abs..Layer.3..0.,Rel..border.to.brighter.objects.Layer.1,Rel..border.to.brighter.objects.Layer.2,Rel..border.to.brighter.objects.Layer.3,Mean.diff..to.scene.Layer.1,Mean.diff..to.scene.Layer.2,Mean.diff..to.scene.Layer.3,Ratio.to.scene.Layer.1,Ratio.to.scene.Layer.2,Ratio.to.scene.Layer.3,HSI.Transformation.Hue.R.Layer.1.G.Layer.2.B.Layer.3.,Area..Pxl.,Border.length..Pxl.,Length..mu_m.,Length.Width,Number.of.pixels,Rel..Border.to.Image.Border,Volume..Pxl.,Width..mu_m.,Asymmetry,Border.index,Compactness,Density,Elliptic.Fit,Radius.of.largest.enclosed.ellipse,Radius.of.smallest.enclosing.ellipse,Rectangular.Fit,Roundness,Shape.index,Area..excluding.inner.polygons...Pxl.,Area..including.inner.polygons...Pxl.,Average.length.of.edges..polygon...Pxl.,Compactness..polygon.,Length.of.longest.edge..polygon...Pxl.,Number.of.edges..polygon.,Number.of.inner.objects..polygon.,Perimeter..polygon...Pxl.,Stddev.of.length.of.edges..polygon...Pxl.,Mean.of.sub.objects..stddev.Layer.1..1.,Area.of.sub.objects..mean..1...Pxl.,Area.of.sub.objects..stddev..1...Pxl.,Density.of.sub.objects..mean..1.,Density.of.sub.objects..stddev..1.,Asymmetry.of.sub.objects..mean..1.,Asymmetry.of.sub.objects..stddev..1.,Direction.of.sub.objects..mean..1.,Direction.of.sub.objects..stddev..1.,GLCM.Homogeneity..quick.8.11..Layer.1..all.dir..,GLCM.Contrast..quick.8.11..Layer.1..all.dir..,GLCM.Dissimilarity..quick.8.11..Layer.1..all.dir..,GLCM.Entropy..quick.8.11..Layer.1..all.dir..,GLCM.Ang..2nd.moment..quick.8.11..Layer.1..all.dir..,GLCM.Mean..quick.8.11..Layer.1..all.dir..,GLCM.StdDev..quick.8.11..Layer.1..all.dir..,GLCM.Correlation..quick.8.11..Layer.1..all.dir..,Number.of.sub.objects.Nucleus..1.,Number.of.sub.objects.Dark..1.,Area.of.sub.objects.Nucleus..1...Pxl.,Area.of.sub.objects.Dark..1...Pxl.,Rel..area.of.sub.objects.Nucleus..1.,Rel..area.of.sub.objects.Dark..1.,Rel..area.of.sub.objects.unclassified..1.
1,191.85286308,143.41901408,207.42594089,50.576066117,55.998188578,42.0623719,-0.95524561509,-0.47589444706,-1.0000798276,0.35351692359,0.26427048223,0.38221259417,7,0,32,255,252,255,193.15658747,148.56911447,207.20194384,213.06524823,172.45815603,225.40851064,-18.582236842,-20.313596491,-16.550438596,18.120229326,-20.727001191,4.9309903705,94.528168325,107.89983656,76.955772644,56.782582041,64.321768997,46.01727268,209.5,159.3125,221.0625,26.004807248,27.114845449,24.424548998,0.12412795822,0.17019910835,0.11048707491,-12.083504333,-21.458470919,-8.4091677399,17.832647294,27.695622306,13.856653842,0.89912280702,0.54495614035,0.54495614035,-6.0948873631,-10.583008916,-4.0575660532,0.96920961542,0.93128006561,0.98081379436,0.79278283204,17324,1138,2.66e+08,1.9850746269,17324,0.1985940246,17324,1.34e+08,0.50772830631,2.0321428571,2.057492496,2.0218679359,0.52308935581,0.53474462955,1.6792873113,0.77252994777,1.1445426818,2.1615146491,17290.5,17290.5,8.1049386563,0.21862253229,226,123,0,996.90745473,20.337344765,26.781102053,577.46666667,2068.4762142,1.6305335775,0.38541035833,0.56815166228,0.26843073953,58.892631075,48.79003269,0.061362822172,1036.0219763,23.043999493,9.4311145883,0.00048422733968,190.94423559,50.375844635,0.89211874927,11,17,3017,2198,0.17415146617,0.12687601016,0.69897252367
1,177.07058824,112.81554622,217.58235294,41.17835842,42.163342958,29.357481251,-0.34109935926,-0.14564251861,-0.62904478575,0.34892922937,0.2223104469,0.42876032374,33,0,105,255,226,255,176.39667897,112.19372694,211.70479705,197.10218978,133.76642336,229.36678832,-18.20487106,-18.995702006,-15.744985673,-106.78427733,-203.50567853,-33.532102044,91.986775264,99.246420425,57.74421473,48.666730927,53.926840737,32.274559012,183.5625,106.1875,229.3125,30.161997509,31.538109388,22.081436632,0.16431459317,0.29700397304,0.096294081798,-27.20094068,-34.095929573,-14.02321796,30.565294135,37.386797251,15.810027013,0.91260744986,0.91260744986,0.91260744986,-13.750344832,-22.201098285,-6.1380457487,0.92794110892,0.8355676934,0.97256376359,0.76888581417,4760,698,196448137.5,4.2271291132,4760,0,4760,46473181.264,0.90735304036,1.9829545455,1.9179768704,1.4367335499,0.64159663866,0.37480078412,1.5250460974,0.74596004881,1.1502453133,2.529251143,4745.5,4745.5,6.7531579833,0.16884953516,24.020824299,88,0,594.27790253,4.3135011758,18.6043185,476,754.58491901,1.5847366287,0.34775620292,0.64307665016,0.22300550554,169.47526448,31.082001585,0.051357819826,607.71827977,18.709181521,9.2432873649,0.00012522624615,177.33563087,41.507244724,0.90754069452,3,6,1229,837,0.25819327731,0.17584033613,0.56596638655
0,237.53650255,210.67945671,246.91918506,16.211194501,26.782082341,10.906934073,-0.94400754116,-0.27775939972,-1.8310539469,0.34171269355,0.30307697493,0.35521033152,158,109,170,255,255,255,233.98129496,200.07769784,246.05179856,208.10271041,170.69186876,226.83024251,24.027777778,26.622863248,18.433760684,221.32912295,362.19401964,125.00530922,73.305921247,95.737028421,48.537093696,53.717417928,61.2542869,35.832815162,234.25,223.0625,238.125,34.451959306,38.767687496,24.137302563,0.14707346555,0.17379742223,0.10136400026,56.602505371,81.148294014,31.837036188,56.602505371,81.148294014,31.837036188,0,0,0,25.963379024,41.263006746,15.663640585,1.1227158658,1.2435596234,1.067733038,0.79018233608,2945,936,1.66e+08,1.8043478261,2945,0,2945,9.2e+07,0.45519362841,4.1052631579,5.1857385399,1.3122613346,0,0.079315334703,2.511863052,0.35021365133,2.4325477173,4.3119449521,2925,2925,6.4339043822,0.059655990346,29.068883707,122,0,784.93633463,4.2657531835,0,2945,0,1.3122613346,0,0.45519362841,0,176.60398351,0,0.14541999171,273.90826761,10.545022174,7.3645603917,0.0026316379393,235.18988862,18.660769991,0.77891410074,0,0,0,0,0,0,1
0,226.123126,181.86124402,233.33492823,26.640344705,41.829114808,23.926937735,-1.0556805826,-0.45214765478,-1.3761444716,0.35259055297,0.2835736341,0.36383581294,110,49,116,255,255,255,224.40798611,170.62673611,234.02430556,188.41012216,130.22862129,200.86910995,32.640540541,35.787837838,30.455405405,208.8792305,366.93622722,155.30326802,74.396107043,100.67802125,61.544328906,47.356427148,54.129572104,39.13570245,220.0625,188.8125,225.0625,31.653334639,29.803982012,28.380161975,0.14383793076,0.15784962337,0.12609902572,47.598066997,69.041219866,34.652413442,47.598066997,69.041219866,34.652413442,0,0,0,35.682503459,46.895447871,23.239504914,1.1873681307,1.3474617215,1.1106140465,0.80998223544,3135,748,160679034.94,2.328363993,3135,0.010695187166,3135,69009414.089,0.76061380393,3.0406504065,3.5369588701,1.2470429711,0,0.06555516049,2.1674159824,0.46190266826,2.101860822,3.3398182533,3109.5,3109.5,6.7905575196,0.097974003488,19.02629759,93,0,631.52184932,4.3006755754,0,3135,0,1.2470429711,0,0.76061380393,0,158.15921069,0,0.095407855635,537.72976254,16.127949468,8.1177811159,0.0016400579538,223.0669324,28.32824061,0.81545165018,0,0,0,0,0,0,1
0,195.94607063,147.11883551,206.97581928,55.341776017,61.223983131,42.241191022,-1.458759165,-0.64949974268,-1.1929134472,0.3562392048,0.26746898676,0.37629180843,0,0,39,255,255,255,213.13779528,185.37401575,223.96850394,229.00469484,206.41784038,238.61971831,-18.56043956,-21.457875458,-15.243589744,-153.67952658,-329.61536242,-119.28233181,93.743257648,125.60195259,62.946617793,37.262736583,62.31875805,28.840850065,127.125,44.75,146.5,56.05452145,43.718560132,37.533318532,0.4409401884,0.9769510644,0.2562001265,-34.344574225,-66.924145079,-32.137235998,44.721493735,77.541809685,36.266769436,0.88278388278,0.88278388278,0.88278388278,-11.224715911,-19.654528115,-12.302315569,0.9458190216,0.88214827783,0.94389629601,0.80262193885,6286,632,1.3e+08,1.2871287129,6286,0.13607594937,6286,1.01e+08,0.35499067716,1.975,2.0887686923,2.0850289662,0.60865415208,0.60597418781,2.0313730631,0.83148966351,1.4253988752,1.9928283764,6291.5,6291.5,7.599960023,0.25685198148,86,73,0,554.79708168,10.178657109,50.945639305,698.44444444,1355.2907118,1.5778718149,0.32484869798,0.6526367445,0.2216622686,105.91389295,46.732593578,0.074637371879,703.74246667,18.070879849,8.983633096,0.00033328677417,195.37691845,55.632617175,0.94144004486,1,6,361,807,0.057429207763,0.12838052816,0.81419026408
1,140.89574899,74.967206478,170.66842105,48.409451161,48.993585235,42.28003777,0.010190611408,0.43974814783,-0.027508930422,0.3645130966,0.19394856675,0.44153833665,20,0,46,255,241,255,150.39975845,90.003623188,168.64613527,189.57177033,131.78349282,205.68660287,-35.854661792,-37.533820841,-34.342778793,-355.73767764,-882.64075777,-186.93397375,97.123128447,107.88975002,79.564674114,46.559964378,53.249906937,41.344566548,142.375,66.1875,168.8125,35.914612277,36.768224648,31.931995612,0.25225364198,0.55551614199,0.18915658267,-61.789655559,-78.538756173,-41.364986342,61.845267677,78.538756173,41.496240554,0.99177330896,1,0.99177330896,-43.797517117,-56.528682263,-27.613660064,0.7628634869,0.57011064905,0.86073547388,0.78148329117,9880,1094,198689183.12,2.1575346235,9880,0,9880,92090843.39,0.64118414081,2.5441860465,1.8519690734,2.0036695494,0.69898785425,0.54426324153,1.4619224481,0.87004097635,0.91765920657,2.7515591826,9936,9936,6.1613479884,0.14814419048,27.294688128,149,0,918.04085027,4.1505705029,34.009165649,308.75,233.15673377,1.6362855227,0.38554352487,0.5968022309,0.27171466297,179.95342539,44.547757978,0.036931534219,1293.5070203,27.211168421,9.8429357444,6.8491011482e-05,141.60976903,48.675525816,0.85265958149,13,17,4587,4592,0.46427125506,0.46477732794,0.070951417004
1,141.15181165,62.350558019,183.59318147,42.580646886,37.213197546,33.439585055,-0.36631853508,0.53670902237,-0.5691485689,0.36464333221,0.1610727838,0.47428388399,0,0,18,255,221,255,147.34761441,73.436222006,184.91139241,165.44541063,94.069565217,200.19806763,-17.055635838,-19.035404624,-14.922687861,-139.08367972,-512.89189085,-89.631840704,79.035342057,83.706137202,58.250878138,47.16613558,57.399372891,33.736681654,151.125,45.625,182.3125,21.811335929,20.074470728,15.77861983,0.14432645776,0.43998839951,0.086547109114,-25.857419091,-43.927205236,-19.407657675,28.735406671,43.976219185,21.176639692,0.81358381503,0.81358381503,0.81358381503,-23.18268771,-41.682979708,-19.547495243,0.85892987899,0.59933132508,0.90377360379,0.77499113126,6541,1384,312047785.29,3.9272958855,6541,0,6541,79456143.461,0.9497431451,3.4257425743,3.7905692699,0.89418908434,0,0.012946743789,2.1050550354,0.4579614688,2.0921082916,4.2781304614,6592,6592,6.4552707798,0.062740116489,27,178,0,1149.0381988,4.4025206509,34.793157797,311.47619048,253.12327489,1.4916526157,0.41250083357,0.70367686073,0.24230430993,45.218940563,33.58594655,0.048759559246,744.9478861,19.914544252,9.4107280446,0.00010835597795,142.3231455,43.190041861,0.89460756947,5,13,1556,2924,0.23788411558,0.44702644856,0.31508943587
0,189.90859689,118.21106401,192.96261276,35.237678136,47.179977058,34.118251974,-0.64517561782,0.25791217262,-0.25687837778,0.37899683719,0.23591148645,0.38509167636,15,0,55,255,248,255,187.42752741,130.42996346,196.5590743,207.73071895,156.70457516,217.38300654,-19.92815534,-23.311650485,-19.547572816,45.107147216,-119.40041419,-27.01313444,90.627806278,116.60059072,77.562751245,56.041115902,67.190471654,45.119762017,199.1875,116.25,203,25.880056873,37.941566915,29.753151094,0.12992811734,0.32637907024,0.14656724677,-17.653477008,-49.272543788,-24.466226055,26.047181823,56.595850626,29.70408311,0.89514563107,0.89514563107,0.89514563107,17.909591769,-1.5479477563,-0.9524347681,1.1041261358,0.98707447788,0.99508839164,0.82652407449,9201,1096,292125098.27,4.173191752,9201,0.060218978102,9201,70000401.521,0.94249903656,2.2551440329,2.2224621425,1.2110939106,0.43506140637,0.21951324828,1.7913227119,0.70129102037,1.5718094636,2.8564922327,9195.5,9195.5,7.2548867926,0.1361142775,66,127,0,921.37062266,6.836851846,29.625491389,920.1,1940.1814065,1.3798474097,0.33925920047,0.79125375674,0.18164335623,25.425190599,24.388647632,0.065600522619,538.21736132,16.626985704,9.0731980229,0.00018546376236,190.00639494,35.388503737,0.88606793542,2,6,293,1053,0.031844364743,0.11444408216,0.85371155309
0,217.67279367,154.74771759,218.47011564,27.171730121,30.228743772,25.579350156,-1.863446367,-1.3768137925,-1.4070163211,0.36838085385,0.26188893603,0.36973021012,28,0,48,255,244,255,211.32866242,153.24458599,213.61656051,212.7,156.28607595,215.5721519,-1.2538314176,-2.5507662835,-1.7471264368,63.800082088,76.812651904,39.972832566,67.959513383,88.694743731,60.499803249,46.894953299,57.971120368,39.894832887,223.75,173.9375,224.1875,15.797547278,19.97645098,16.875347219,0.070603563254,0.11484844257,0.075273363674,2.8769118134,-2.7913659329,0.5905158174,8.7254307696,14.716409213,7.9727686903,0.56704980843,0.73180076628,0.56704980843,6.71569039,-3.6776702648,2.7021647457,1.0318343885,0.97678610534,1.012523476,0.83124792852,16430,1044,197950059.41,1.1249897172,16430,0,16430,175957216.66,0.38466502333,2.0311284047,2.1199477474,2.1157326652,0.60462568472,0.5635219811,1.8732819744,0.77907145794,1.3097599933,2.03620606,16428,16428,6.2124472429,0.27683864935,27.073972741,139,0,863.53016677,3.9077815311,35.765082613,8215,7975,1.8255278349,0.26670662024,0.50117269325,0.10737549056,70.214563065,3.9931686304,0.064317582667,441.01466693,15.791888906,8.5579719736,0.00034980703718,217.37145059,27.218100851,0.83806262587,0,1,0,240,0,0.014607425441,0.98539257456
1,144.91796322,91.231494578,168.12022631,56.290767512,57.125086436,51.701653569,-0.23437524663,0.20609800411,-0.36139043063,0.35846853949,0.2256698886,0.41586157191,13,0,25,255,239,255,162.35211268,120.94366197,175.84507042,217.90972222,180.6875,227.72222222,-50.984615385,-54.366666667,-48.094871795,-516.34481467,-1130.0248233,-350.3660375,117.35137521,140.67622174,95.864631265,35.384071581,46.159550907,31.681698264,184.3125,168.625,199.5,51.711602603,54.809756203,48.321837713,0.28056481575,0.32503932515,0.24221472538,-80.122556818,-110.19924676,-63.035761343,80.122556818,110.19924676,63.035761343,1,1,1,-61.031359569,-76.847116779,-45.54752512,0.70365836245,0.54279062542,0.78683013784,0.78303930767,2121,390,101139673.7,2.9772254193,2121,0,2121,33971117.216,0.84523624014,1.8224299065,1.6199093401,1.5920449632,0.64545025931,0.046719919389,1.2722554972,0.80476751668,1.2255355778,2.1170654345,2111.5,2111.5,7.2187515537,0.26300172566,21.023796042,44,0,317.62506836,4.1460082911,18.571771051,424.2,279.95456774,1.8172905203,0.39132038185,0.58529935907,0.19168823714,158.19598282,15.018596371,0.030436885495,2091.5696833,34.667340084,9.2893366137,0.00011881864336,146.64250291,57.351792143,0.82586783135,2,3,578,1543,0.27251296558,0.72748703442,0
1,143.90626369,68.485326325,172.41349102,45.104977763,46.834945914,37.069890925,-0.1514859219,0.48790610705,-0.17765522018,0.37397183868,0.17797406973,0.44805409159,38,0,73,255,237,255,162.4,94.333333333,182.79215686,198.8266129,133.79032258,215.32258065,-33.740181269,-35.854984894,-31.35347432,-399.67982665,-1071.0035178,-240.00824603,95.606016266,112.25165968,73.50564244,31.896034327,38.775786122,26.411639371,91.4375,17.5,141,25.337641835,21.903196114,22.643983748,0.27710339669,1.2516112065,0.16059562942,-65.709110976,-88.408301604,-46.742398324,65.709110976,88.408301604,46.742398324,1,1,1,-37.216926324,-60.2035207,-27.206614624,0.79452147281,0.5321776355,0.86370804416,0.78761709684,2283,342,94494065.585,2.2362220213,2283,0.03216374269,2283,42256119.779,0.70688405631,1.6442307692,1.7489936723,1.9245045393,0.73368374945,0.6400213596,1.3031424052,0.79309205426,0.66312104562,1.7894235926,2291,2291,6.6783597136,0.34909659937,19.798989873,43,0,287.16946769,3.9826379031,28.278918508,326.14285714,227.2402307,1.6783471728,0.2927587036,0.54831166372,0.22346600118,101.71863306,30.532615342,0.062574851208,586.97942898,17.036284313,8.9434833183,0.00016875853928,144.68160235,45.486915187,0.92636549462,3,3,855,788,0.37450722733,0.34515987735,0.28033289531
0,173.57110136,104.74861615,182.94159191,38.277219049,43.757260303,35.525794868,-0.55157173737,0.42615026441,-0.3437689565,0.37629668436,0.22709170271,0.39661161293,28,0,42,255,249,255,165.90922844,109.36459909,176.98638427,201.57249626,149.9671151,212.04783259,-33.555012225,-37.273838631,-32.886308068,-117.72334645,-481.49674897,-127.3501803,97.67379118,126.0020573,87.695380397,52.834572035,67.935058671,45.149927403,190.375,125.625,204.8125,28.162197624,27.31729077,27.647827107,0.1479301254,0.2174510708,0.13499091661,-30.841478003,-60.5151725,-31.346010132,30.841478003,60.5151725,31.346010132,1,1,1,-14.878198044,-40.153747918,-19.869263097,0.92104933215,0.72289100887,0.90203057377,0.81336033179,5239,818,200228256.71,3.2796701337,5239,0,5239,61051340.089,0.89107257819,2.3779069767,2.3333085314,1.3840720421,0.47432716167,0.36206043858,1.8228848819,0.72499733922,1.4608244433,2.8253295588,5181.5,5181.5,7.9076372179,0.12855058739,40,90,0,711.68734961,7.1956873997,29.228978738,249.47619048,159.0910548,1.4129739599,0.25628322762,0.72892256671,0.24648938104,109.51858579,19.589153528,0.050609986397,762.05470119,20.206919695,9.2044033096,0.00014218990635,174.39468047,38.294416665,0.86033272684,0,18,0,3958,0,0.75548768849,0.24451231151
0,208.59776647,157.08841604,216.5811802,40.617758756,47.481427295,34.803500585,-1.5274571033,-0.64015089054,-1.3226644239,0.35825083085,0.26978743117,0.37196173797,0,0,32,255,252,255,210.46923519,159.1920644,219.46175963,211.58090337,161.26357919,220.28301887,-1.4298780488,-2.006533101,-1.156358885,23.524871228,12.952245925,6.7711677172,75.900838641,97.779078169,60.646515185,48.173421894,59.581935341,37.891714903,153.3125,92.0625,184.375,24.266022413,25.247447272,23.785171326,0.1582781731,0.27424246867,0.12900431906,3.6348369824,0.051250580074,-0.66881009525,26.899464701,38.814268354,18.548634619,0.64198606272,0.64198606272,0.64198606272,0.42171125983,-5.7070959237,-2.2190254223,1.0020257434,0.96494316179,0.98985821144,0.81096811003,15133,2296,572187235.58,6.5982953804,15133,0,15133,86717432.699,0.97502130799,3.1538461538,3.2788348703,0.8740458275,0.22064362651,0.22315368916,1.8899412782,0.60303055671,1.666787589,4.6660498722,15078,15078,6.4952008869,0.050573509346,25.179356624,298,0,1935.5698643,4.1851448453,31.044424684,890.17647059,2237.984262,1.3366487474,0.31819665961,0.82753108829,0.14927797465,63.494986317,12.811508068,0.074684108897,647.56309943,18.22571683,8.9195738932,0.00070460971618,207.60244077,40.549828696,0.8961513097,3,10,688,2091,0.045463556466,0.13817484967,0.81636159387
1,132.93635791,56.160680529,155.88846881,50.496280423,56.182740515,45.468327253,0.27833385089,1.175989627,0.062654137161,0.38533896386,0.16279141978,0.45186961636,19,0,30,255,231,255,167.83541147,121.41895262,180.94513716,208.76485149,171.36881188,216.67079208,-38.005597015,-45.167910448,-33.143656716,-717.33081719,-2746.4053263,-495.04203406,130.58224132,186.97613182,114.42104347,33.422226665,48.950775836,31.503965932,242.3125,237.5625,241.8125,9.4453609645,11.191340123,10.972800178,0.03898008136,0.047109034983,0.045377307534,-99.05218419,-162.27689791,-80.878267231,99.05218419,162.27689791,80.878267231,1,1,1,-81.331946367,-129.70352357,-67.357395306,0.62042007733,0.30215974508,0.69828155351,0.79497540038,3174,536,97753793.864,1.505166993,3174,0,3174,64945480.682,0.46847579106,2.3103448276,2.0002101862,1.8459812693,0.43037177064,0.010953387308,1.4706445501,0.70364690235,1.4596911628,2.3784900401,3178.5,3178.5,7.7057209475,0.19995705368,33.06055051,58,0,446.93181495,5.4161359817,44.803028132,264.5,135.46740075,1.5666940159,0.42829283289,0.67287572505,0.17309091715,86.22017803,38.973824255,0.04917709756,1004.024636,22.655781992,9.3239719783,0.00011303020916,134.06541394,51.463630931,0.90025244244,4,8,1621,1553,0.51071203529,0.48928796471,0
1,168.13491708,101.79695204,211.26490363,41.994873809,42.893214947,34.181093132,-0.86511538596,-0.081807221223,-1.2040459498,0.34940990173,0.21154953193,0.43904056635,0,0,30,255,235,255,187.31523643,126.52189142,217.88616462,210.76265271,150.84293194,237.54624782,-20.755376344,-21.75,-17.634408602,-187.87531004,-443.99110813,-81.379319423,87.675491534,101.89168452,61.891820191,45.173726003,56.305786622,31.270802834,180.375,142.5,207.1875,59.182846966,64.454441274,54.585046888,0.32811003169,0.45231186859,0.26345723988,-43.764773676,-51.743950256,-24.690746467,43.764773676,51.743950256,24.690746467,1,1,1,-35.737542783,-31.907278654,-14.993881584,0.82470637374,0.76135924429,0.93373127337,0.76766725493,4462,744,1.17e+08,1.2315789474,4462,0,4462,9.5e+07,0.40483996091,2.7352941176,2.4910354101,1.9979237217,0.42357687136,0.29310849904,1.779978198,0.73019790232,1.486869699,2.7845060206,4445,4445,6.2697526744,0.13929170499,24.020824299,101,0,633.24502011,3.9569057881,32.678242314,297.46666667,278.57491312,1.5437824735,0.36879320607,0.59323825559,0.27022877821,101.02570078,37.323404682,0.047310672083,728.3891269,20.116187434,9.2498510045,0.00012509392403,169.04588417,42.519266576,0.89361762757,4,10,1180,2288,0.26445540117,0.51277454056,0.22277005827
1,182.70780608,129.55884393,198.74272949,49.021998241,56.346247739,41.804415276,-0.74120279189,-0.10422808131,-0.79433002538,0.35754295989,0.25353515831,0.38892188179,0,0,21,255,254,255,170.21071177,118.78717407,187.27554616,188.27012128,131.65159868,203.91510474,-24.251049538,-24.821998321,-22.886649874,-42.898776527,-54.445670965,-23.119762517,65.814512889,80.846187299,56.088787529,40.823667582,51.405064921,35.06297515,152.8125,99.75,176.875,56.361798621,62.226903346,45.829677885,0.36882976602,0.62382860497,0.25910771949,-14.133758299,-14.078933192,-9.8389170184,15.585604823,24.559722225,10.70842479,0.92947103275,0.4483627204,0.92947103275,-8.0272251918,-10.019957041,-4.6365529147,0.95791425865,0.92821290216,0.97720243252,0.79470458022,72072,1708,3.33e+08,1.2242647059,72072,0.30269320843,72072,2.72e+08,0.1843381861,1.5785582255,1.2567432567,2.4023746525,0.81934731935,0.72077973503,1.3559860753,0.93365890378,0.63520634029,1.5905399727,72109.5,72109.5,8.9780107809,0.39360072093,271,169,0,1517.283822,27.626959044,29.861007786,450.45,2954.6214495,1.5631804749,0.33751991474,0.60468727506,0.22680096562,2.7144509565,49.1606587,0.056871670866,948.20484864,22.140856348,9.6863468284,0.00020476018927,182.04626229,48.696042905,0.8944645366,34,115,11022,18954,0.15293040293,0.26298701299,0.58408258408
1,129.68486917,68.292377702,189.80318544,44.267154992,49.642978587,28.842851272,-0.079651587252,0.38273653848,0.044375776605,0.33442860538,0.17611094323,0.48946045139,27,0,110,232,205,255,167.74857143,112.40571429,204.67428571,202.67039106,147.90502793,235.36871508,-32.313084112,-32.785046729,-28.934579439,-399.97098477,-792.24307388,-167.77745328,99.947877352,112.11226658,67.018941308,49.778004442,61.040832555,31.292700297,97.6875,32.0625,183.0625,40.857555528,33.675786461,32.362147545,0.4182475294,1.0503169267,0.17678195996,-85.868878998,-97.780126042,-49.628362089,85.868878998,97.780126042,49.628362089,1,1,1,-50.950439144,-60.765027243,-28.213364257,0.71793754156,0.52916279954,0.87059072214,0.75087384216,879,214,64487039.192,2.0688321287,879,0,879,31170745.223,0.56711077806,1.671875,2.2868135026,1.7934572485,0.46757679181,0.49983395885,1.7215083893,0.72705042385,1.2216744305,1.8045102134,843,843,8.5890082575,0.29668338662,30,22,0,188.95818167,8.3638582386,35.272053102,293,106.06915983,1.7050654669,0.42890088917,0.59910964872,0.25225483626,114.92831753,23.778020636,0.049743608897,578.90437642,18.572537464,8.4679354667,0.00024619601314,131.20776232,45.92394952,0.92884576804,1,2,367,512,0.41751990899,0.58248009101,0
0,200.14266766,145.35845146,208.5288071,38.82434662,48.232034926,34.388875707,-0.95429169435,-0.25256281427,-0.82347257794,0.36124883908,0.2623657037,0.37638545722,1,0,38,255,254,255,199.86194953,141.43245918,210.13854527,181.4173913,122.14402174,193.35923913,15.991325898,16.787691037,15.277984304,92.879222627,150.29342916,67.611359073,82.606379857,103.17163256,70.309929482,52.500255603,62.774848575,43.969271879,195.8125,148.5,197.375,19.68888884,18.664806455,20.96984442,0.10054970362,0.12568893236,0.10624367027,29.37341737,35.734628233,23.032182966,31.332882372,38.85817819,25.38213365,0.16646014044,0.16646014044,0.16646014044,3.8574369187,0.25333424487,4.3175039046,1.0196522016,1.0017458671,1.0211423356,0.81120760851,24126,2614,575889588.68,3.4910774752,24126,0.073833205815,24126,164960414.88,0.85888837205,3.4853333333,3.9376185638,1.0876001946,0.04683743679,0.0034128310861,2.392289617,0.50273641891,2.3888767859,4.2072946703,24148.5,24148.5,6.990773005,0.061017645812,193,319,0,2230.0565886,11.277821029,24.214112408,634.89473684,2222.5250196,1.4980131851,0.25389763643,0.67357982624,0.21259544384,106.71221932,44.775776814,0.065591338703,646.59539145,18.523137812,9.1739624091,0.00036462469204,198.98111703,38.763532807,0.88591354056,5,30,2056,3752,0.085219265523,0.15551686977,0.75926386471
